animal_id,yr,animal_yr,avg_biom_herd,avg_dn_herd,avg_de_herd,avg_mosq_herd,alive_june1,Next_Yr_Calf_Present,Current_Calf_Present,avg_dist_m,avg_sinuosity,avg_biom,avg_dn,avg_de,HR_area_km2,centroid_x,centroid_y,resource_vol,move_vol,avg_dist_m_unscaled,avg_sinuosity_unscaled,avg_biom_unscaled,avg_dn_unscaled,avg_de_unscaled,HR_area_km2_unscaled,centroid_x_unscaled,centroid_y_unscaled,resource_vol_unscaled,move_vol_unscaled
1556,2015,1556_2015,2.4943481240451852,-2.7006364869865735,0.5855930365154589,0.9315060313652197,0,NA,NA,0.3478957429655601,0.17269678564323557,1.284097334025571,-0.6147850166496694,-0.5195598853261848,-0.5268917490736141,-0.5878698599789054,0.7254557725711034,1.6773959560159926,1.2602261637887076,14199.376776442941,0.043121382118213265,51.375765987428366,0.8980782288301812,10.008145597111412,749.8409568855743,-149.66814476269732,70.27654308868173,21.481544250730163,10.646431045128926
1557,2015,1557_2015,2.4943481240451852,-2.7006364869865735,0.5855930365154589,0.9315060313652197,NA,NA,1,0.945379532274208,-1.214005957296007,0.8047404226032726,-0.6719049756561343,1.1756786219864832,0.3014255288664112,2.071948603803018,-1.5877108849881199,2.2552628817502915,-1.006514976897634,15790.552177771526,0.0331211457657254,44.530116570602594,0.8839695447052998,10.929418508868107,956.834535605271,-146.6980970850817,70.01076538772678,26.419402905041036,3.495796671400035
1559,2015,1559_2015,2.4943481240451852,-2.7006364869865735,0.5855930365154589,0.9315060313652197,1,NA,1,0.7875465989203136,-1.25375128688269,1.0799705571514242,-0.6649547984607858,0.14225091126751743,-0.0707952798391068,-0.4282888380229157,0.6575532889630258,0.5691108040851353,-1.2527066708343972,15370.222981287641,0.03283452147526506,48.460651345770515,0.8856862450735551,10.367804935298828,863.8178627435062,-149.48995093101078,70.2687412444335,12.01127491155313,2.7191633110253584
1559,2016,1559_2016,0.2845489914447802,0.08590013174867235,0.9843157316210429,0.8889373059061495,1,0,NA,1.5909722665195152,-0.2034602059896526,0.4905444638642188,-0.4522484730332707,1.6657027155474011,1.0214236713699967,-0.6099381000494922,0.7294989763220815,1.8527545654922748,1.8922907485535494,17509.84782459775,0.04040871796497412,40.04311465103255,0.9382249094742313,11.19572081474331,1136.7595427945357,-149.69278694262923,70.27700764379449,22.97997925167797,12.640334391704997
1559,2017,1559_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,0,0.529449294279748,0.3743539062961613,1.2476062030061386,-0.9041163780236556,0.3896208993632807,0.2813079117495157,-0.39249464881416407,0.2136343232839234,1.6469195527745364,0.9678471896318922,14682.87699861508,0.04457563673691908,50.85463969545253,0.8266131077752891,10.502237505247624,951.8072137405201,-149.44998186921984,70.2177359432275,21.221124135308493,9.724095845385616
1559,2018,1559_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,0,NA,1,-1.0400776868124832,1.0643206562018805,1.2011701092819624,-0.8736364396355508,-0.1304768049072777,-1.0589609354812872,-0.21555391142107344,-0.07072101587266835,0.9572185813516861,-0.04303864295064332,10503.026819039127,0.04955134664269908,50.19149035860585,0.8341416815057945,10.219591774664927,616.8787358210802,-149.25240356328436,70.18506414759689,15.327646313750593,6.535167540942554
1560,2015,1560_2015,2.4943481240451852,-2.7006364869865735,0.5855930365154589,0.9315060313652197,1,NA,0,0.6431371234901088,-0.8131346310272516,0.5502438231150065,-0.7035317824189107,2.19755334292187,-0.10280976245056676,-0.6228619892834288,0.802383864822313,3.6858431731912957,-1.105089182397511,14985.642162301427,0.036012037869339326,40.89567539252146,0.8761576933970001,11.484753640500454,855.817555973272,-149.70721821593892,70.28538195527639,38.643676276980884,3.1848356668289486
1560,2016,1560_2016,0.2845489914447802,0.08590013174867235,0.9843157316210429,0.8889373059061495,0,NA,NA,2.456550032365285,-1.0744357109148064,1.584797042431608,-1.145344114919497,-0.6868845212744891,3.5980350163038315,0.6939344945229575,0.012912237866255427,0.08405412474872252,0.1388917396422122,19814.991618615004,0.034127659568841257,55.670029269002306,0.7670296276534243,9.917213463430064,1780.6456688741634,-148.2368365369349,70.19467342232402,7.866477527883735,7.109082940475215
1601,2019,1601_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,1,1,0.4312979548918057,-0.38023386947723226,1.689086349328222,-1.33005117385606,-1.121423692179805,-0.10280852875393931,-0.43413624189557637,0.7544547836003787,0.11372942857277395,-0.2925835254415184,14421.487485399568,0.0391339109273649,57.159374714799,0.7214068086686124,9.681064292959125,855.8178642697264,-149.49648034966418,70.27987501051112,8.12005226850537,5.747956252234443
1601,2020,1601_2020,-0.11804797647289467,0.020043435696366286,0.754992210519544,-1.5603343540484873,1,NA,1,-0.30920563909370363,-0.4928883837449755,1.4510459579336712,-1.3943633787495513,-0.766768060926122,-0.9669710075647961,-0.7552092952393259,0.5532171244847081,0.2820926651663623,-0.9728698472336479,12449.432135230927,0.03832150049939944,53.75994304352909,0.705521632978724,9.873800963738233,639.8666957402021,-149.855001913979,70.25675325133716,9.558711980384594,3.6019331932840557
