animal_id,yr,animal_yr,avg_biom_herd,avg_dn_herd,avg_de_herd,avg_fly_herd,alive_june1,Next_Yr_Calf_Present,Current_Calf_Present,avg_dist_m,avg_sinuosity,avg_biom,avg_dn,avg_de,HR_area_km2,centroid_x,centroid_y,resource_vol,move_vol,avg_dist_m_unscaled,avg_sinuosity_unscaled,avg_biom_unscaled,avg_dn_unscaled,avg_de_unscaled,HR_area_km2_unscaled,centroid_x_unscaled,centroid_y_unscaled,resource_vol_unscaled,move_vol_unscaled
1559,2017,1559_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,1,1,0,0.6644701711262118,1.2618184376934776,0.6285895206385025,-1.0210441600332867,1.733121485300749,1.100760453591444,0.20132350146487069,-0.2550129812501679,2.732840502764158,2.33519634724281,14485.928638591706,0.05401180196892246,41.063332793179434,0.7904100935672851,11.218516823254035,1327.486738114981,-148.70058316780404,69.55476119397746,35.06245157175711,10.09378957668394
1560,2015,1560_2015,1.2409465571860478,-2.1338385720625834,1.16251416824011,-1.6737188120856572,1,NA,0,0.16692205963253579,-0.0696219048960693,0.8342043359036666,-0.8666800770850083,1.2100620410360157,-0.400070306865748,-0.5407644315873114,0.7257000125938428,1.9630845304523303,0.4218560926225699,12977.839485998526,0.04372365713533966,43.79150420656508,0.8293049046985791,10.957861674849797,691.6983416444107,-149.86137591139962,69.82964082359587,27.437068855163954,5.683955976040119
1601,2018,1601_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,0,3.239777670470857,-2.0456587287015573,1.6699168217119744,-1.2527665234112675,-1.2519292354645306,3.2878951536938423,-0.7571602279457937,0.7263713735032887,0.8848909932099932,1.2043847129570178,22291.79346781213,0.028454664308921303,54.88003841871026,0.7320234702910435,9.730982572325852,2254.010167991676,-150.1998676978438,69.82982899632253,16.756231473236408,7.4875144362164665
1601,2019,1601_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,0.48445506488043655,-0.6431570142133421,1.3577568973815588,-0.9412940882489608,-0.2039639091467199,-0.027213331052270785,-0.8956196026626311,0.35958048895634936,-0.1597242645797632,-0.4510096317180041,13940.295316384607,0.03929190598355721,50.738188130030444,0.8105045606253883,10.253213000719786,849.6496210365674,-150.4164493592556,69.72702283068126,6.408028381916118,3.6721901174833205
1602,2018,1602_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,0,0.6708178555775474,1.154186342687546,0.9273914939790723,-1.4292673407206173,-0.5601427819571201,1.228203482437237,-0.33243436150354017,-0.3006128900440505,3.498020775699324,2.8925480544541786,14505.168735868741,0.05318012025796477,45.027944977762,0.6875509102068018,10.075719107876775,1381.474703371328,-149.53550073831687,69.54198020084432,42.642506340015764,11.378364173335973
1602,2019,1602_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,0,1,-0.31935040237924067,0.29455145546360956,1.5375187186269055,-1.4532951948866375,-1.5697485533924556,-0.7517112614193605,-1.0522093099740446,1.5596543651258248,-0.2789551645915664,-0.7595831992336041,11503.927298967623,0.04653765349406944,53.12333270877707,0.6814966595558213,9.572604318403513,542.7346846355971,-150.66139094619294,70.06338613438668,5.226899196905337,2.9609950840777692
1608,2017,1608_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,1,1,0,0.038711137324679935,-0.5271646178345477,0.6781627819186588,-1.6145803248684736,-1.3094361286243406,-0.20182934024329138,0.9288595019683353,0.24977546226667346,-0.1565493343378378,-0.3681047925747639,12589.226813756673,0.04018818840445668,41.72108867579133,0.64085796596133,9.702325279287376,775.6780344948376,-147.56255292573354,69.69624607412133,6.439479983545731,3.8632677600651912
1615,2019,1615_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,-0.35263657818782657,-0.9182002609966416,-1.3862696527583753,1.0679152870602622,-1.6648462210963781,0.6147952701031951,-0.36507145243048766,-1.0999048573395966,-0.4826928314459582,-0.27070332660780194,11403.035506779852,0.03716662506191867,14.329455704749158,1.3167610529602132,9.525214491185869,1121.6200722049623,-149.58655250271391,69.31795025395232,3.208626212436514,4.087756977984419
1617,2016,1617_2016,1.1537994945262657,-0.8009091688172254,0.08129318984704377,-1.3696155774678103,1,1,1,-0.6338518292997128,0.5320283475595404,-1.3364261388124554,1.0227727173475814,-1.9556500336089688,-0.8340859879499541,-0.8720180766650943,-1.2736019805064027,-0.5786104364452502,-0.7758350578825979,10550.660309389532,0.04837265622183735,14.990797397051747,1.3053865694053548,9.380298819099039,507.83874788478465,-150.37953125441183,69.26926546932972,2.2584439810704446,2.923538080719278
1617,2017,1617_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,0,NA,1,-0.303469468163412,2.2394306356475506,-1.2309579732403548,0.9938919839904408,-0.08814033269340765,-0.21836348758249238,0.5163126945530034,0.4410748914870067,-0.540698372747507,2.1170291450592185,11552.063075329104,0.0615658887439011,16.390186998258066,1.2981095484312748,10.310931127866091,768.6737677242148,-148.2078690926083,69.74986452985749,2.634009752132807,9.590961573967503
1618,2016,1618_2016,1.1537994945262657,-0.8009091688172254,0.08129318984704377,-1.3696155774678103,1,1,1,-1.333136974693204,-0.6795227051841085,-1.2029542064455403,0.9962076311682937,-0.4071996207905057,-0.32665985389409746,-0.6869434260383873,-2.044392897894041,-0.7230785967993688,-0.7187449021784943,8431.09776262088,0.03901090541318776,16.76175106059572,1.298693017447571,10.15193496213276,722.796794187325,-150.0900327975546,69.05322395339724,0.8273085918200488,3.055118486390465
1618,2017,1618_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,NA,NA,1,-1.4056702900930431,1.3205775597657008,-1.0070088776225279,1.0206103303444694,-0.7862860049500601,-0.8484014141544044,-0.7532460312193204,0.9520658125688454,-0.4993812311758732,0.040647205622685485,8211.246247502613,0.054465838352556036,19.361624245764794,1.3048417170506332,9.963025615777235,501.774385325646,-150.19374501216907,69.89308787451289,3.043307021101236,4.80535231174321
1619,2018,1619_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,0,1,0.4893964151163196,-1.0869840478635675,-1.0519843751970464,0.9660614659950019,-0.5731152011462216,0.07432176502179212,1.4254055057333195,-0.37797239510826736,-0.7748828372938548,-1.0839362050559924,13955.272755787457,0.03586241939133624,18.76487314771109,1.2910971481342357,10.069254588621893,892.6623561291962,-146.78584308804474,69.52029745346258,0.3141236678674701,2.21343187356596
1621,2018,1621_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,0,2.370547642706361,-1.3080043004772057,-1.1863502921540512,0.9801704766895143,0.22702723796915816,1.994776840953473,-0.2413664633122694,1.085182674329346,-0.6885398737517607,0.32766798889727905,19657.12086892605,0.03415457841843795,16.982057774690855,1.2946521675126512,10.467987941970142,1706.213814022038,-149.39305002501644,69.93039860036885,1.1694572613385708,5.466872859963019
